date,value
1-29-2007,0.112
3-20-2007,0.094
5-23-2007,0.146
7-16-2007,0.062
9-20-2007,0.121
11-27-2007,0.171
1-12-2011,0.09
2-3-2011,0.1
3-30-2011,0.09
5-25-2011,0.11
7-13-2011,0.13
7-27-2011,0.13
10-3-2011,0.1
11-9-2011,0.1
4-8-2019,0.1
5-27-2019,0.088
6-10-2019,0.11
8-26-2019,0.19
9-17-2019,0.13
10-7-2019,0.099
