date,value
1-29-2007,2.46
3-20-2007,3.23
5-23-2007,4.27
7-16-2007,2.76
9-20-2007,3.43
11-27-2007,2.9
1-12-2011,2.87
2-3-2011,3.1
3-30-2011,3.05
5-25-2011,3.37
7-13-2011,3.31
7-27-2011,3.56
10-3-2011,3.42
11-9-2011,2.99
4-8-2019,3.2
5-27-2019,3.5
6-10-2019,3.6
8-26-2019,3.1
9-17-2019,3.9
10-7-2019,3
