date,value
1-29-2007,3.33
3-20-2007,3.72
5-23-2007,6.48
9-20-2007,4.09
11-12-2007,3.77
11-27-2007,3.65
1-12-2011,4.33
2-3-2011,4.2
3-30-2011,3.93
5-25-2011,4.38
7-13-2011,4.42
7-27-2011,4.77
10-3-2011,4.24
11-9-2011,4.16
4-8-2019,4
5-27-2019,4.64
6-10-2019,4.82
8-26-2019,4.5234
9-17-2019,5.1304
10-7-2019,4.525
